x;y;z
0,07861568;-1,110141;-0,41554
0,07861568;-1,110141;-0,41554
0,07861568;-1,110141;-0,41554
0,07861568;-1,110141;-0,41554
0,07861568;-1,110141;-0,41554
0,07861568;-1,110141;-0,41554
0,07861568;-1,110141;-0,41554
0,07861568;-1,110141;-0,41554
0,07861568;-1,110141;-0,41554
0,155034;-1,31962;-0,3872189
0,155034;-1,31962;-0,3872189
0,155034;-1,31962;-0,3872189
0,155034;-1,31962;-0,3872189
0,155034;-1,31962;-0,3872189
0,155034;-1,31962;-0,3872189
0,155034;-1,31962;-0,3872189
0,155034;-1,31962;-0,3872189
0,155034;-1,31962;-0,3872189
0,155034;-1,31962;-0,3872189
0,155034;-1,31962;-0,3872189
0,155034;-1,31962;-0,3872189
0,09448531;-1,265908;-0,1660207
0,09448531;-1,265908;-0,1660207
0,09448531;-1,265908;-0,1660207
0,09448531;-1,265908;-0,1660207
0,09448531;-1,265908;-0,1660207
0,09448531;-1,265908;-0,1660207
0,09448531;-1,265908;-0,1660207
0,09448531;-1,265908;-0,1660207
0,09448531;-1,265908;-0,1660207
0,09448531;-1,265908;-0,1660207
0,09448531;-1,265908;-0,1660207
0,09448531;-1,265908;-0,1660207
0,09448531;-1,265908;-0,1660207
0,09448531;-1,265908;-0,1660207
0,09448531;-1,265908;-0,1660207
0,09448531;-1,265908;-0,1660207
0,09448531;-1,265908;-0,1660207
0,09448531;-1,265908;-0,1660207
0,09448531;-1,265908;-0,1660207
0,09448531;-1,265908;-0,1660207
0,09448531;-1,265908;-0,1660207
0,09448531;-1,265908;-0,1660207
0,09448531;-1,265908;-0,1660207
0,09448531;-1,265908;-0,1660207
0,09448531;-1,265908;-0,1660207
0,09448531;-1,265908;-0,1660207
0,09448531;-1,265908;-0,1660207
0,09448531;-1,265908;-0,1660207
0,09448531;-1,265908;-0,1660207
0,09448531;-1,265908;-0,1660207
0,2055727;-1,245155;0,1750542
0,2055727;-1,245155;0,1750542
0,2055727;-1,245155;0,1750542
0,2055727;-1,245155;0,1750542
0,2055727;-1,245155;0,1750542
0,2055727;-1,245155;0,1750542
0,2055727;-1,245155;0,1750542
0,2055727;-1,245155;0,1750542
0,2055727;-1,245155;0,1750542
0,2055727;-1,245155;0,1750542
0,2055727;-1,245155;0,1750542
0,2055727;-1,245155;0,1750542
0,2055727;-1,245155;0,1750542
0,2055727;-1,245155;0,1750542
0,2055727;-1,245155;0,1750542
0,2055727;-1,245155;0,1750542
0,04248177;-1,037141;0,1723685
0,04248177;-1,037141;0,1723685
0,04248177;-1,037141;0,1723685
0,04248177;-1,037141;0,1723685
0,04248177;-1,037141;0,1723685
0,04248177;-1,037141;0,1723685
0,04248177;-1,037141;0,1723685
0,04248177;-1,037141;0,1723685
0,04248177;-1,037141;0,1723685
0,04248177;-1,037141;0,1723685
0,08008057;-0,8698996;0,07104709
0,08008057;-0,8698996;0,07104709
0,08008057;-0,8698996;0,07104709
0,08008057;-0,8698996;0,07104709
0,08008057;-0,8698996;0,07104709
0,08008057;-0,8698996;0,07104709
0,08008057;-0,8698996;0,07104709
0,08008057;-0,8698996;0,07104709
0,08008057;-0,8698996;0,07104709
0,08008057;-0,8698996;0,07104709
0,08008057;-0,8698996;0,07104709
0,08008057;-0,8698996;0,07104709
0,08008057;-0,8698996;0,07104709
0,08008057;-0,8698996;0,07104709
0,2739342;-0,7920163;-0,05835139
0,2739342;-0,7920163;-0,05835139
0,2739342;-0,7920163;-0,05835139
0,2739342;-0,7920163;-0,05835139
0,2739342;-0,7920163;-0,05835139
0,2739342;-0,7920163;-0,05835139
0,2739342;-0,7920163;-0,05835139
0,2739342;-0,7920163;-0,05835139
0,2739342;-0,7920163;-0,05835139
0,2739342;-0,7920163;-0,05835139
0,2739342;-0,7920163;-0,05835139
0,2739342;-0,7920163;-0,05835139
0,2739342;-0,7920163;-0,05835139
0,2739342;-0,7920163;-0,05835139
0,1447798;-0,8249764;0,0375988
0,1447798;-0,8249764;0,0375988
0,1447798;-0,8249764;0,0375988
0,1447798;-0,8249764;0,0375988
0,1447798;-0,8249764;0,0375988
0,1447798;-0,8249764;0,0375988
0,1447798;-0,8249764;0,0375988
0,1447798;-0,8249764;0,0375988
0,1447798;-0,8249764;0,0375988
0,1447798;-0,8249764;0,0375988
0,1447798;-0,8249764;0,0375988
0,1447798;-0,8249764;0,0375988
0,2353587;0,0502945;0,4580218
0,2353587;0,0502945;0,4580218
0,2353587;0,0502945;0,4580218
0,2353587;0,0502945;0,4580218
0,2353587;0,0502945;0,4580218
0,2353587;0,0502945;0,4580218
0,2353587;0,0502945;0,4580218
0,2353587;0,0502945;0,4580218
0,2353587;0,0502945;0,4580218
0,2353587;0,0502945;0,4580218
0,2353587;0,0502945;0,4580218
0,2353587;0,0502945;0,4580218
0,2353587;0,0502945;0,4580218
0,2353587;0,0502945;0,4580218
0,2353587;0,0502945;0,4580218
0,2353587;0,0502945;0,4580218
0,6089053;0,2900479;0,4411756
0,6089053;0,2900479;0,4411756
0,6089053;0,2900479;0,4411756
0,6089053;0,2900479;0,4411756
0,6089053;0,2900479;0,4411756
0,6089053;0,2900479;0,4411756
0,6089053;0,2900479;0,4411756
0,6089053;0,2900479;0,4411756
0,6089053;0,2900479;0,4411756
0,6089053;0,2900479;0,4411756
0,6089053;0,2900479;0,4411756
0,6089053;0,2900479;0,4411756
0,6767785;0,636494;-0,133549
0,6767785;0,636494;-0,133549
0,6767785;0,636494;-0,133549
0,6767785;0,636494;-0,133549
0,6767785;0,636494;-0,133549
0,6767785;0,636494;-0,133549
0,6767785;0,636494;-0,133549
0,6767785;0,636494;-0,133549
0,6767785;0,636494;-0,133549
0,6767785;0,636494;-0,133549
0,6767785;0,636494;-0,133549
0,6767785;0,636494;-0,133549
0,6797082;0,697531;-0,1672414
0,6797082;0,697531;-0,1672414
0,6797082;0,697531;-0,1672414
0,6797082;0,697531;-0,1672414
0,6797082;0,697531;-0,1672414
0,6797082;0,697531;-0,1672414
0,6797082;0,697531;-0,1672414
0,6797082;0,697531;-0,1672414
0,6797082;0,697531;-0,1672414
0,6797082;0,697531;-0,1672414
0,6797082;0,697531;-0,1672414
0,6797082;0,697531;-0,1672414
0,7026582;0,8020265;0,04223762
0,7026582;0,8020265;0,04223762
0,7026582;0,8020265;0,04223762
0,7026582;0,8020265;0,04223762
0,7026582;0,8020265;0,04223762
0,7026582;0,8020265;0,04223762
0,7026582;0,8020265;0,04223762
0,7026582;0,8020265;0,04223762
0,7026582;0,8020265;0,04223762
0,7026582;0,8020265;0,04223762
0,7026582;0,8020265;0,04223762
0,7026582;0,8020265;0,04223762
0,7026582;0,8020265;0,04223762
0,7026582;0,8020265;0,04223762
0,7026582;0,8020265;0,04223762
0,7026582;0,8020265;0,04223762
0,7094944;0,7610096;-0,1032746
0,7094944;0,7610096;-0,1032746
0,7094944;0,7610096;-0,1032746
0,7094944;0,7610096;-0,1032746
0,7094944;0,7610096;-0,1032746
0,7094944;0,7610096;-0,1032746
0,7094944;0,7610096;-0,1032746
0,7094944;0,7610096;-0,1032746
0,7094944;0,7610096;-0,1032746
0,7094944;0,7610096;-0,1032746
0,7094944;0,7610096;-0,1032746
0,7094944;0,7610096;-0,1032746
0,7094944;0,7610096;-0,1032746
0,7094944;0,7610096;-0,1032746
0,5874203;0,4851222;-0,6386914
0,5874203;0,4851222;-0,6386914
0,5874203;0,4851222;-0,6386914
0,5874203;0,4851222;-0,6386914
0,5874203;0,4851222;-0,6386914
0,5874203;0,4851222;-0,6386914
0,5874203;0,4851222;-0,6386914
0,5874203;0,4851222;-0,6386914
0,5874203;0,4851222;-0,6386914
0,5874203;0,4851222;-0,6386914
0,4414197;0,7473373;-0,6074404
0,4414197;0,7473373;-0,6074404
0,4414197;0,7473373;-0,6074404
0,4414197;0,7473373;-0,6074404
0,4414197;0,7473373;-0,6074404
0,4414197;0,7473373;-0,6074404
0,4414197;0,7473373;-0,6074404
0,4414197;0,7473373;-0,6074404
0,4414197;0,7473373;-0,6074404
0,4414197;0,7473373;-0,6074404
0,4414197;0,7473373;-0,6074404
0,4414197;0,7473373;-0,6074404
0,4414197;0,7473373;-0,6074404
0,4414197;0,7473373;-0,6074404
0,4414197;0,7473373;-0,6074404
0,4414197;0,7473373;-0,6074404
0,3984497;0,8130131;-0,654561
0,3984497;0,8130131;-0,654561
0,3984497;0,8130131;-0,654561
0,3984497;0,8130131;-0,654561
0,3984497;0,8130131;-0,654561
0,3984497;0,8130131;-0,654561
0,3984497;0,8130131;-0,654561
0,3984497;0,8130131;-0,654561
0,3984497;0,8130131;-0,654561
0,3984497;0,8130131;-0,654561
0,3984497;0,8130131;-0,654561
0,3984497;0,8130131;-0,654561
0,3984497;0,8130131;-0,654561
0,3984497;0,8130131;-0,654561
0,2944426;0,7348857;-0,7429426
0,2944426;0,7348857;-0,7429426
0,2944426;0,7348857;-0,7429426
0,2944426;0,7348857;-0,7429426
0,2944426;0,7348857;-0,7429426
0,2944426;0,7348857;-0,7429426
0,2944426;0,7348857;-0,7429426
0,2944426;0,7348857;-0,7429426
0,2944426;0,7348857;-0,7429426
0,2944426;0,7348857;-0,7429426
0,2944426;0,7348857;-0,7429426
0,2944426;0,7348857;-0,7429426
0,2404859;0,7173071;-0,9599903
0,2404859;0,7173071;-0,9599903
0,2404859;0,7173071;-0,9599903
0,2404859;0,7173071;-0,9599903
0,2404859;0,7173071;-0,9599903
0,2404859;0,7173071;-0,9599903
0,2404859;0,7173071;-0,9599903
0,2404859;0,7173071;-0,9599903
0,2404859;0,7173071;-0,9599903
0,2404859;0,7173071;-0,9599903
0,2404859;0,7173071;-0,9599903
0,2404859;0,7173071;-0,9599903
0,2404859;0,7173071;-0,9599903
0,2404859;0,7173071;-0,9599903
0,2404859;0,7173071;-0,9599903
0,2404859;0,7173071;-0,9599903
0,225837;0,7336649;-0,8559831
0,225837;0,7336649;-0,8559831
0,225837;0,7336649;-0,8559831
0,225837;0,7336649;-0,8559831
0,225837;0,7336649;-0,8559831
0,225837;0,7336649;-0,8559831
0,225837;0,7336649;-0,8559831
0,225837;0,7336649;-0,8559831
0,225837;0,7336649;-0,8559831
0,225837;0,7336649;-0,8559831
0,225837;0,7336649;-0,8559831
0,225837;0,7336649;-0,8559831
0,1916562;0,6262398;-0,8613544
0,1916562;0,6262398;-0,8613544
0,1916562;0,6262398;-0,8613544
0,1916562;0,6262398;-0,8613544
0,1916562;0,6262398;-0,8613544
0,1916562;0,6262398;-0,8613544
0,1916562;0,6262398;-0,8613544
0,1916562;0,6262398;-0,8613544
0,1916562;0,6262398;-0,8613544
0,1916562;0,6262398;-0,8613544
0,1916562;0,6262398;-0,8613544
0,1916562;0,6262398;-0,8613544
0,1916562;0,6262398;-0,8613544
0,1916562;0,6262398;-0,8613544
0,1372112;0,6518754;-0,8174078
0,1372112;0,6518754;-0,8174078
0,1372112;0,6518754;-0,8174078
0,1372112;0,6518754;-0,8174078
0,1372112;0,6518754;-0,8174078
0,1372112;0,6518754;-0,8174078
0,1372112;0,6518754;-0,8174078
0,1372112;0,6518754;-0,8174078
0,1372112;0,6518754;-0,8174078
0,1372112;0,6518754;-0,8174078
0,1372112;0,6518754;-0,8174078
0,1372112;0,6518754;-0,8174078
0,05151524;0,4675436;-0,8027589
0,05151524;0,4675436;-0,8027589
0,05151524;0,4675436;-0,8027589
0,05151524;0,4675436;-0,8027589
0,05151524;0,4675436;-0,8027589
0,05151524;0,4675436;-0,8027589
0,05151524;0,4675436;-0,8027589
0,05151524;0,4675436;-0,8027589
0,05151524;0,4675436;-0,8027589
0,05151524;0,4675436;-0,8027589
0,05151524;0,4675436;-0,8027589
0,05151524;0,4675436;-0,8027589
0,05151524;0,4675436;-0,8027589
0,05151524;0,4675436;-0,8027589
0,05151524;0,4675436;-0,8027589
0,05151524;0,4675436;-0,8027589
0,05151524;0,4675436;-0,8027589
0,05151524;0,4675436;-0,8027589
0,05151524;0,4675436;-0,8027589
0,05151524;0,4675436;-0,8027589
0,05151524;0,4675436;-0,8027589
0,05151524;0,4675436;-0,8027589
0,05151524;0,4675436;-0,8027589
0,05151524;0,4675436;-0,8027589
0,05151524;0,4675436;-0,8027589
0,05151524;0,4675436;-0,8027589
0,05151524;0,4675436;-0,8027589
0,05151524;0,4675436;-0,8027589
0,05151524;0,4675436;-0,8027589
0,05151524;0,4675436;-0,8027589
0,02197333;0,7248756;-0,9687796
0,02197333;0,7248756;-0,9687796
0,02197333;0,7248756;-0,9687796
0,02197333;0,7248756;-0,9687796
0,02197333;0,7248756;-0,9687796
0,02197333;0,7248756;-0,9687796
0,02197333;0,7248756;-0,9687796
0,02197333;0,7248756;-0,9687796
0,02197333;0,7248756;-0,9687796
0,02197333;0,7248756;-0,9687796
0,02197333;0,7248756;-0,9687796
0,02197333;0,7248756;-0,9687796
0,02197333;0,7248756;-0,9687796
0,02197333;0,7248756;-0,9687796
-0,006103702;0,5805841;-1,004181
-0,006103702;0,5805841;-1,004181
-0,006103702;0,5805841;-1,004181
-0,006103702;0,5805841;-1,004181
-0,006103702;0,5805841;-1,004181
-0,006103702;0,5805841;-1,004181
-0,006103702;0,5805841;-1,004181
-0,006103702;0,5805841;-1,004181
-0,006103702;0,5805841;-1,004181
-0,006103702;0,5805841;-1,004181
-0,006103702;0,5805841;-1,004181
-0,006103702;0,5805841;-1,004181
-0,1027863;0,4543596;-1,094272
-0,1027863;0,4543596;-1,094272
-0,1027863;0,4543596;-1,094272
-0,1027863;0,4543596;-1,094272
-0,1027863;0,4543596;-1,094272
-0,1027863;0,4543596;-1,094272
-0,1027863;0,4543596;-1,094272
-0,1027863;0,4543596;-1,094272
-0,1027863;0,4543596;-1,094272
-0,1027863;0,4543596;-1,094272
-0,1027863;0,4543596;-1,094272
-0,1027863;0,4543596;-1,094272
-0,0441908;0,4668111;-1,030061
-0,0441908;0,4668111;-1,030061
-0,0441908;0,4668111;-1,030061
-0,0441908;0,4668111;-1,030061
-0,0441908;0,4668111;-1,030061
-0,0441908;0,4668111;-1,030061
-0,0441908;0,4668111;-1,030061
-0,0441908;0,4668111;-1,030061
-0,0441908;0,4668111;-1,030061
-0,0441908;0,4668111;-1,030061
-0,0441908;0,4668111;-1,030061
-0,0441908;0,4668111;-1,030061
-0,0441908;0,4668111;-1,030061
-0,0441908;0,4668111;-1,030061
-0,01709037;0,4116337;-0,9638966
-0,01709037;0,4116337;-0,9638966
-0,01709037;0,4116337;-0,9638966
-0,01709037;0,4116337;-0,9638966
-0,01709037;0,4116337;-0,9638966
-0,01709037;0,4116337;-0,9638966
-0,01709037;0,4116337;-0,9638966
-0,01709037;0,4116337;-0,9638966
-0,01709037;0,4116337;-0,9638966
-0,01709037;0,4116337;-0,9638966
-0,01709037;0,4116337;-0,9638966
-0,01709037;0,4116337;-0,9638966
-0,01709037;0,4116337;-0,9638966
-0,01709037;0,4116337;-0,9638966
-0,01709037;0,4116337;-0,9638966
-0,01709037;0,4116337;-0,9638966
-0,007324443;0,402356;-0,9214149
-0,007324443;0,402356;-0,9214149
-0,007324443;0,402356;-0,9214149
-0,007324443;0,402356;-0,9214149
-0,007324443;0,402356;-0,9214149
-0,007324443;0,402356;-0,9214149
-0,007324443;0,402356;-0,9214149
-0,007324443;0,402356;-0,9214149
-0,007324443;0,402356;-0,9214149
-0,007324443;0,402356;-0,9214149
-0,007324443;0,402356;-0,9214149
-0,007324443;0,402356;-0,9214149
0,01171911;0,4257942;-0,8977324
0,01171911;0,4257942;-0,8977324
0,01171911;0,4257942;-0,8977324
0,01171911;0,4257942;-0,8977324
0,01171911;0,4257942;-0,8977324
0,01171911;0,4257942;-0,8977324
0,01171911;0,4257942;-0,8977324
0,01171911;0,4257942;-0,8977324
0,01171911;0,4257942;-0,8977324
0,01171911;0,4257942;-0,8977324
0,01171911;0,4257942;-0,8977324
0,01171911;0,4257942;-0,8977324
0,01171911;0,4257942;-0,8977324
0,01171911;0,4257942;-0,8977324
0,01171911;0,4257942;-0,8977324
0,01171911;0,4257942;-0,8977324
0,0192877;0,4243294;-0,8498795
0,0192877;0,4243294;-0,8498795
0,0192877;0,4243294;-0,8498795
0,0192877;0,4243294;-0,8498795
0,0192877;0,4243294;-0,8498795
0,0192877;0,4243294;-0,8498795
0,0192877;0,4243294;-0,8498795
0,0192877;0,4243294;-0,8498795
0,0192877;0,4243294;-0,8498795
0,0192877;0,4243294;-0,8498795
0,0002441481;0,4463027;-0,8354747
0,0002441481;0,4463027;-0,8354747
0,0002441481;0,4463027;-0,8354747
0,0002441481;0,4463027;-0,8354747
0,0002441481;0,4463027;-0,8354747
0,0002441481;0,4463027;-0,8354747
0,0002441481;0,4463027;-0,8354747
0,0002441481;0,4463027;-0,8354747
0,0002441481;0,4463027;-0,8354747
0,0002441481;0,4463027;-0,8354747
0,0002441481;0,4463027;-0,8354747
0,0002441481;0,4463027;-0,8354747
-0,01049837;0,4875637;-0,8557391
-0,01049837;0,4875637;-0,8557391
-0,01049837;0,4875637;-0,8557391
-0,01049837;0,4875637;-0,8557391
-0,01049837;0,4875637;-0,8557391
-0,01049837;0,4875637;-0,8557391
-0,01049837;0,4875637;-0,8557391
-0,01049837;0,4875637;-0,8557391
-0,02880947;0,494644;-0,8259529
-0,02880947;0,494644;-0,8259529
-0,02880947;0,494644;-0,8259529
-0,02880947;0,494644;-0,8259529
-0,02880947;0,494644;-0,8259529
-0,02880947;0,494644;-0,8259529
-0,02880947;0,494644;-0,8259529
-0,02880947;0,494644;-0,8259529
-0,02880947;0,494644;-0,8259529
-0,02880947;0,494644;-0,8259529
-0,02880947;0,494644;-0,8259529
-0,02880947;0,494644;-0,8259529
-0,02880947;0,494644;-0,8259529
-0,02880947;0,494644;-0,8259529
-0,03466903;0,4709616;-0,8615986
-0,03466903;0,4709616;-0,8615986
-0,03466903;0,4709616;-0,8615986
-0,03466903;0,4709616;-0,8615986
-0,03466903;0,4709616;-0,8615986
-0,03466903;0,4709616;-0,8615986
-0,03466903;0,4709616;-0,8615986
-0,03466903;0,4709616;-0,8615986
-0,03466903;0,4709616;-0,8615986
-0,03466903;0,4709616;-0,8615986
-0,03466903;0,4709616;-0,8615986
-0,03466903;0,4709616;-0,8615986
-0,02368236;0,5075839;-0,9009064
-0,02368236;0,5075839;-0,9009064
-0,02368236;0,5075839;-0,9009064
-0,02368236;0,5075839;-0,9009064
-0,02368236;0,5075839;-0,9009064
-0,02368236;0,5075839;-0,9009064
-0,02368236;0,5075839;-0,9009064
-0,02368236;0,5075839;-0,9009064
-0,02368236;0,5075839;-0,9009064
-0,02368236;0,5075839;-0,9009064
-0,02368236;0,5075839;-0,9009064
-0,02368236;0,5075839;-0,9009064
0,02050844;0,4367809;-0,8418226
0,02050844;0,4367809;-0,8418226
0,02050844;0,4367809;-0,8418226
0,02050844;0,4367809;-0,8418226
0,02050844;0,4367809;-0,8418226
0,02050844;0,4367809;-0,8418226
0,02050844;0,4367809;-0,8418226
0,02050844;0,4367809;-0,8418226
0,02050844;0,4367809;-0,8418226
0,02050844;0,4367809;-0,8418226
0,04516739;0,4721824;-0,8948027
0,04516739;0,4721824;-0,8948027
0,04516739;0,4721824;-0,8948027
0,04516739;0,4721824;-0,8948027
0,04516739;0,4721824;-0,8948027
0,04516739;0,4721824;-0,8948027
0,04516739;0,4721824;-0,8948027
0,04516739;0,4721824;-0,8948027
0,04516739;0,4721824;-0,8948027
0,04516739;0,4721824;-0,8948027
0,08618427;0,497818;-1,107456
0,08618427;0,497818;-1,107456
0,08618427;0,497818;-1,107456
0,08618427;0,497818;-1,107456
0,08618427;0,497818;-1,107456
0,08618427;0,497818;-1,107456
0,08618427;0,497818;-1,107456
0,08618427;0,497818;-1,107456
0,08618427;0,497818;-1,107456
0,08618427;0,497818;-1,107456
0,08618427;0,497818;-1,107456
0,08618427;0,497818;-1,107456
0,09448531;0,4965972;-1,115024
0,09448531;0,4965972;-1,115024
0,09448531;0,4965972;-1,115024
0,09448531;0,4965972;-1,115024
0,09448531;0,4965972;-1,115024
0,09448531;0,4965972;-1,115024
0,09448531;0,4965972;-1,115024
0,09448531;0,4965972;-1,115024
0,09448531;0,4965972;-1,115024
0,09448531;0,4965972;-1,115024
0,09887997;0,532487;-1,098178
0,09887997;0,532487;-1,098178
0,09887997;0,532487;-1,098178
0,09887997;0,532487;-1,098178
0,09887997;0,532487;-1,098178
0,09887997;0,532487;-1,098178
0,09887997;0,532487;-1,098178
0,09887997;0,532487;-1,098178
0,09887997;0,532487;-1,098178
0,09887997;0,532487;-1,098178
0,09887997;0,532487;-1,098178
0,09887997;0,532487;-1,098178
0,09887997;0,532487;-1,098178
0,09887997;0,532487;-1,098178
-0,1259804;0,3613392;-1,23954
-0,1259804;0,3613392;-1,23954
-0,1259804;0,3613392;-1,23954
-0,1259804;0,3613392;-1,23954
-0,1259804;0,3613392;-1,23954
-0,1259804;0,3613392;-1,23954
-0,1259804;0,3613392;-1,23954
-0,1259804;0,3613392;-1,23954
-0,1259804;0,3613392;-1,23954
-0,1259804;0,3613392;-1,23954
-0,1977599;-0,007080295;-0,7844478
-0,1977599;-0,007080295;-0,7844478
-0,1977599;-0,007080295;-0,7844478
-0,1977599;-0,007080295;-0,7844478
-0,1977599;-0,007080295;-0,7844478
-0,1977599;-0,007080295;-0,7844478
-0,1977599;-0,007080295;-0,7844478
-0,1977599;-0,007080295;-0,7844478
-0,1977599;-0,007080295;-0,7844478
-0,1977599;-0,007080295;-0,7844478
0,619892;-0,5844905;0,1508835
0,619892;-0,5844905;0,1508835
0,619892;-0,5844905;0,1508835
0,619892;-0,5844905;0,1508835
0,619892;-0,5844905;0,1508835
0,619892;-0,5844905;0,1508835
0,619892;-0,5844905;0,1508835
0,619892;-0,5844905;0,1508835
0,619892;-0,5844905;0,1508835
0,619892;-0,5844905;0,1508835
0,619892;-0,5844905;0,1508835
0,619892;-0,5844905;0,1508835
0,619892;-0,5844905;0,1508835
0,619892;-0,5844905;0,1508835
0,4792627;-0,476577;0,05835139
0,4792627;-0,476577;0,05835139
0,4792627;-0,476577;0,05835139
0,4792627;-0,476577;0,05835139
0,4792627;-0,476577;0,05835139
0,4792627;-0,476577;0,05835139
0,4792627;-0,476577;0,05835139
0,4792627;-0,476577;0,05835139
0,4792627;-0,476577;0,05835139
0,4792627;-0,476577;0,05835139
0,4174932;-1,089389;-0,7531968
0,4174932;-1,089389;-0,7531968
0,4174932;-1,089389;-0,7531968
0,4174932;-1,089389;-0,7531968
0,4174932;-1,089389;-0,7531968
0,4174932;-1,089389;-0,7531968
0,4174932;-1,089389;-0,7531968
0,4174932;-1,089389;-0,7531968
0,4174932;-1,089389;-0,7531968
0,4174932;-1,089389;-0,7531968
0,4174932;-1,089389;-0,7531968
0,4174932;-1,089389;-0,7531968
0,4807276;-1,064241;-0,6435744
0,4807276;-1,064241;-0,6435744
0,4807276;-1,064241;-0,6435744
0,4807276;-1,064241;-0,6435744
0,4807276;-1,064241;-0,6435744
0,4807276;-1,064241;-0,6435744
0,4807276;-1,064241;-0,6435744
0,4807276;-1,064241;-0,6435744
0,4807276;-1,064241;-0,6435744
0,4807276;-1,064241;-0,6435744
0,4807276;-1,064241;-0,6435744
0,4807276;-1,064241;-0,6435744
0,4807276;-1,064241;-0,6435744
0,4807276;-1,064241;-0,6435744
0,4497207;-0,8176519;-0,4585101
0,4497207;-0,8176519;-0,4585101
0,4497207;-0,8176519;-0,4585101
0,4497207;-0,8176519;-0,4585101
0,4497207;-0,8176519;-0,4585101
0,4497207;-0,8176519;-0,4585101
0,4497207;-0,8176519;-0,4585101
0,4497207;-0,8176519;-0,4585101
0,4497207;-0,8176519;-0,4585101
0,4497207;-0,8176519;-0,4585101
0,3877071;-0,6023133;-0,651143
0,3877071;-0,6023133;-0,651143
0,3877071;-0,6023133;-0,651143
0,3877071;-0,6023133;-0,651143
0,3877071;-0,6023133;-0,651143
0,3877071;-0,6023133;-0,651143
0,3877071;-0,6023133;-0,651143
0,3877071;-0,6023133;-0,651143
0,3877071;-0,6023133;-0,651143
0,3877071;-0,6023133;-0,651143
0,3877071;-0,6023133;-0,651143
0,3877071;-0,6023133;-0,651143
0,3754998;-0,6631062;-0,6897183
0,3754998;-0,6631062;-0,6897183
0,3754998;-0,6631062;-0,6897183
0,3754998;-0,6631062;-0,6897183
0,3754998;-0,6631062;-0,6897183
0,3754998;-0,6631062;-0,6897183
0,3754998;-0,6631062;-0,6897183
0,3754998;-0,6631062;-0,6897183
0,3754998;-0,6631062;-0,6897183
0,3754998;-0,6631062;-0,6897183
0,3842891;-0,5131993;-0,7021699
0,3842891;-0,5131993;-0,7021699
0,3842891;-0,5131993;-0,7021699
0,3842891;-0,5131993;-0,7021699
0,3842891;-0,5131993;-0,7021699
0,3842891;-0,5131993;-0,7021699
0,3842891;-0,5131993;-0,7021699
0,3842891;-0,5131993;-0,7021699
0,3842891;-0,5131993;-0,7021699
0,3842891;-0,5131993;-0,7021699
0,3847774;-0,4792627;-0,6767785
0,3847774;-0,4792627;-0,6767785
0,3847774;-0,4792627;-0,6767785
0,3847774;-0,4792627;-0,6767785
0,3847774;-0,4792627;-0,6767785
0,3847774;-0,4792627;-0,6767785
0,3847774;-0,4792627;-0,6767785
0,3847774;-0,4792627;-0,6767785
0,3847774;-0,4792627;-0,6767785
0,3847774;-0,4792627;-0,6767785
0,3847774;-0,4792627;-0,6767785
0,3847774;-0,4792627;-0,6767785
0,3952757;-0,5066072;-0,7639393
0,3952757;-0,5066072;-0,7639393
0,3952757;-0,5066072;-0,7639393
0,3952757;-0,5066072;-0,7639393
0,3952757;-0,5066072;-0,7639393
0,3952757;-0,5066072;-0,7639393
0,3952757;-0,5066072;-0,7639393
0,3952757;-0,5066072;-0,7639393
0,3952757;-0,5066072;-0,7639393
0,3952757;-0,5066072;-0,7639393
0,3952757;-0,5066072;-0,7639393
0,3952757;-0,5066072;-0,7639393
0,3730583;-0,4719383;-0,7729728
0,3730583;-0,4719383;-0,7729728
0,3730583;-0,4719383;-0,7729728
0,3730583;-0,4719383;-0,7729728
0,3730583;-0,4719383;-0,7729728
0,3730583;-0,4719383;-0,7729728
0,3730583;-0,4719383;-0,7729728
0,3730583;-0,4719383;-0,7729728
0,3730583;-0,4719383;-0,7729728
0,3730583;-0,4719383;-0,7729728
0,3730583;-0,4719383;-0,7729728
0,3730583;-0,4719383;-0,7729728
0,3730583;-0,4719383;-0,7729728
0,3730583;-0,4719383;-0,7729728
0,3794061;-0,4741355;-0,7610096
0,3794061;-0,4741355;-0,7610096
0,3794061;-0,4741355;-0,7610096
0,3794061;-0,4741355;-0,7610096
0,3794061;-0,4741355;-0,7610096
0,3794061;-0,4741355;-0,7610096
0,3794061;-0,4741355;-0,7610096
0,3794061;-0,4741355;-0,7610096
0,3794061;-0,4741355;-0,7610096
0,3794061;-0,4741355;-0,7610096
0,3867306;-0,5039216;-0,7300028
0,3867306;-0,5039216;-0,7300028
0,3867306;-0,5039216;-0,7300028
0,3867306;-0,5039216;-0,7300028
0,3867306;-0,5039216;-0,7300028
0,3867306;-0,5039216;-0,7300028
0,3867306;-0,5039216;-0,7300028
0,3867306;-0,5039216;-0,7300028
0,3867306;-0,5039216;-0,7300028
0,3867306;-0,5039216;-0,7300028
0,3947875;-0,4638814;-0,6909391
0,3947875;-0,4638814;-0,6909391
0,3947875;-0,4638814;-0,6909391
0,3947875;-0,4638814;-0,6909391
0,3947875;-0,4638814;-0,6909391
0,3947875;-0,4638814;-0,6909391
0,3947875;-0,4638814;-0,6909391
0,3947875;-0,4638814;-0,6909391
0,3947875;-0,4638814;-0,6909391
0,3947875;-0,4638814;-0,6909391
0,3947875;-0,4638814;-0,6909391
0,3947875;-0,4638814;-0,6909391
0,3945433;-0,3508408;-0,5903501
